step,train_loss,val_loss,lr,wall_dt_s,wall_cum_s,tokens_step,tokens_cum,h_mean,hY_mean,xi_mean,rX,rP,c_log_mean,c_lin_mean,leak_warnings,sched_t_start,sched_t_end
2000,,3.551376,2.84785391e-04,,4898.490221,49152,98353152,0.6485541263286794,,nan,0.0,0.0,4.474169835448265,0.0030442592271242574,0,1.0,6.188433010629435
2100,,2.874233,2.83150803e-04,,5142.893762,49152,103268352,0.7064201378014592,,nan,0.0,0.0,4.384554862976074,0.0030148439705612873,0,1.0,6.651361102411673
2200,2.838607,,2.81441823e-04,489.757354,5388.247575,49152,108183552,0.7271712239622246,,nan,0.0,0.0,4.349032863974571,0.00300899817437994,0,1.0,6.817369791697796
2200,,2.863379,2.81441823e-04,,5388.247575,49152,108183552,0.7267291666172224,,nan,0.0,0.0,4.348630286753178,0.003008816771284728,0,1.0,6.813833332937779
2300,,2.951286,2.79660190e-04,,5633.851831,49152,113098752,0.7555436554723589,,nan,0.0,0.0,4.2719389870762825,0.002981481824861021,0,1.0,7.044349243778871
2400,2.844941,,2.77807716e-04,490.864491,5879.112066,49152,118013952,0.7795036082454203,,nan,0.0,0.0,4.204699233174324,0.0029677755070451894,0,1.0,7.2360288659633625
2400,,2.799932,2.77807716e-04,,5879.112066,49152,118013952,0.780287350400747,,nan,0.0,0.0,4.205304361879826,0.0029680556137918757,0,1.0,7.242298803205976
2500,,2.754478,2.75886285e-04,,6124.441535,49152,122929152,0.8701830944090028,,nan,0.0,0.0,4.165557891130447,0.002962808735389899,0,1.0,7.961464755272022
2600,2.562357,,2.73897850e-04,490.671771,6369.783838,49152,127844352,0.8942112656289258,,nan,0.0,0.0,4.121263198554516,0.0029538500408534674,0,1.0,8.153690125031407
2600,,2.538202,2.73897850e-04,,6369.783838,49152,127844352,0.8944462929199126,,nan,0.0,0.0,4.120186731219292,0.0029536603904034564,0,1.0,8.155570343359301
2700,,2.829962,2.71844433e-04,,6609.527327,49152,132759552,0.9477732376348931,,nan,0.0,0.0,4.087095782160759,0.0029473990302903985,0,1.0,8.582185901079145
